customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,rfm_segment,cluster,segment_label
2220,2023-04-04,2,515.19,638,1,2,2,5,Hibernating,2,Lost
2221,2022-11-24,3,1620.15,769,1,3,5,9,Cannot Lose Them,4,Potential
2222,2023-10-04,1,320.77,455,2,1,2,5,Hibernating,1,At-Risk
2223,2024-03-10,3,1514.75,297,3,3,5,11,Loyal Customers,3,Loyal
2224,2023-09-23,1,27.74,466,2,1,1,4,Hibernating,1,At-Risk
2225,2024-09-17,5,1154.65,106,4,5,4,13,champions,3,Loyal
2226,2024-03-03,4,1448.05,304,3,4,5,12,Loyal Customers,3,Loyal
2228,2024-11-13,5,1850.62,49,5,5,5,15,champions,0,High Value
2229,2024-08-14,5,2974.56,140,4,5,5,14,champions,0,High Value
2230,2023-03-23,2,354.24,650,1,2,2,5,Hibernating,2,Lost
2232,2024-07-21,2,886.3599999999999,164,4,2,4,10,New Customers,1,At-Risk
2233,2023-04-10,2,465.58,632,1,2,2,5,Hibernating,2,Lost
2234,2024-07-07,5,788.56,178,4,5,3,12,Loyal Customers,3,Loyal
2235,2024-01-27,2,760.4300000000001,340,3,2,3,8,Potential Loyalists,1,At-Risk
2237,2022-04-18,1,261.85,989,1,1,1,3,Lost,2,Lost
2238,2024-10-02,4,2746.15,91,5,4,5,14,champions,0,High Value
2239,2024-09-26,2,297.42,97,4,2,1,7,New Customers,1,At-Risk
2240,2024-09-21,1,453.41,102,4,1,2,7,New Customers,1,At-Risk
2242,2023-03-12,3,1436.37,661,1,3,5,9,Cannot Lose Them,4,Potential
2243,2023-10-23,1,375.78,436,2,1,2,5,Hibernating,1,At-Risk
2244,2023-10-19,4,1303.46,440,2,4,4,10,At-Risk,4,Potential
2245,2024-05-24,2,1124.34,222,3,2,4,9,Potential Loyalists,1,At-Risk
2246,2024-01-17,4,1780.7199999999998,350,3,4,5,12,Loyal Customers,0,High Value
2247,2024-10-04,3,2086.33,89,5,3,5,13,Loyal Customers,0,High Value
2248,2024-08-03,3,525.6800000000001,151,4,3,2,9,Loyal Customers,3,Loyal
2249,2024-07-12,4,2287.54,173,4,4,5,13,champions,0,High Value
2250,2024-06-18,3,823.09,197,4,3,3,10,Loyal Customers,3,Loyal
2251,2022-03-19,2,611.49,1019,1,2,3,6,Hibernating,2,Lost
2252,2023-10-17,4,2333.59,442,2,4,5,11,At-Risk,0,High Value
2253,2024-11-27,3,697.45,35,5,3,3,11,Loyal Customers,3,Loyal
2254,2023-03-14,2,878.43,659,1,2,3,6,Hibernating,4,Potential
2256,2024-07-09,1,201.44,176,4,1,1,6,New Customers,1,At-Risk
2257,2024-03-26,4,1233.43,281,3,4,4,11,Loyal Customers,3,Loyal
2258,2024-11-02,4,700.44,60,5,4,3,12,Loyal Customers,3,Loyal
2260,2023-10-22,1,253.56,437,2,1,1,4,Hibernating,1,At-Risk
2262,2024-11-02,3,1225.89,60,5,3,4,12,Loyal Customers,3,Loyal
2263,2023-12-07,3,756.53,391,2,3,3,8,At-Risk,4,Potential
2265,2024-08-04,2,533.9,150,4,2,2,8,New Customers,1,At-Risk
2267,2023-07-23,1,577.42,528,2,1,3,6,Hibernating,2,Lost
2268,2022-03-27,2,726.5999999999999,1011,1,2,3,6,Hibernating,2,Lost
2269,2024-06-12,6,1648.03,203,4,5,5,14,champions,0,High Value
2270,2024-06-30,3,790.7,185,4,3,3,10,Loyal Customers,3,Loyal
2271,2023-01-11,1,110.54,721,1,1,1,3,Lost,2,Lost
2272,2022-09-28,1,81.46,826,1,1,1,3,Lost,2,Lost
2273,2024-07-13,8,1803.31,172,4,5,5,14,champions,0,High Value
2274,2024-11-08,4,1912.76,54,5,4,5,14,champions,0,High Value
2275,2024-08-03,2,917.26,151,4,2,4,10,New Customers,1,At-Risk
2276,2024-04-28,1,1002.12,248,3,1,4,8,Hibernating,1,At-Risk
2277,2024-09-13,2,672.6700000000001,110,4,2,3,9,New Customers,1,At-Risk
2278,2022-09-28,3,602.25,826,1,3,3,7,Cannot Lose Them,2,Lost
2280,2024-10-10,4,822.23,83,5,4,3,12,Loyal Customers,3,Loyal
2282,2023-12-19,1,366.08,379,2,1,2,5,Hibernating,1,At-Risk
2284,2024-01-09,2,476.98,358,3,2,2,7,Hibernating,1,At-Risk
2285,2024-01-02,2,384.77,365,2,2,2,6,At-Risk,1,At-Risk
2286,2024-03-04,1,668.63,303,3,1,3,7,Hibernating,1,At-Risk
2287,2024-01-18,4,1001.26,349,3,4,4,11,Loyal Customers,3,Loyal
2289,2023-03-28,2,384.18,645,1,2,2,5,Hibernating,2,Lost
2290,2024-08-13,2,850.56,141,4,2,3,9,New Customers,1,At-Risk
2291,2024-11-25,5,1439.51,37,5,5,5,15,champions,3,Loyal
2292,2023-05-25,2,760.74,587,2,2,3,7,At-Risk,4,Potential
2293,2023-12-14,1,190.59,384,2,1,1,4,Hibernating,1,At-Risk
2295,2024-08-21,5,1843.38,133,4,5,5,14,champions,0,High Value
2296,2022-05-27,2,1522.79,950,1,2,5,8,Hibernating,4,Potential
2297,2024-06-04,5,830.8399999999999,211,3,5,3,11,Loyal Customers,3,Loyal
2298,2023-07-04,1,120.74,547,2,1,1,4,Hibernating,2,Lost
2299,2024-12-18,4,2947.05,14,5,4,5,14,champions,0,High Value
2300,2023-11-19,1,142.0,409,2,1,1,4,Hibernating,1,At-Risk
2302,2024-05-22,5,1390.05,224,3,5,5,13,Loyal Customers,3,Loyal
2303,2024-08-02,1,522.66,152,4,1,2,7,New Customers,1,At-Risk
2304,2023-03-20,2,447.26,653,1,2,2,5,Hibernating,2,Lost
2305,2024-02-04,2,128.55,332,3,2,1,6,Hibernating,1,At-Risk
2306,2022-12-10,1,23.41,753,1,1,1,3,Lost,2,Lost
2307,2024-03-22,5,1853.66,285,3,5,5,13,Loyal Customers,0,High Value
2308,2022-05-19,1,47.31,958,1,1,1,3,Lost,2,Lost
2309,2024-11-07,1,810.32,55,5,1,3,9,New Customers,1,At-Risk
2310,2023-07-29,2,528.13,522,2,2,2,6,At-Risk,4,Potential
2311,2024-08-09,2,166.42,145,4,2,1,7,New Customers,1,At-Risk
2312,2023-09-24,3,1107.96,465,2,3,4,9,At-Risk,4,Potential
2313,2023-06-17,2,582.7,564,2,2,3,7,At-Risk,4,Potential
2314,2024-03-17,4,825.5,290,3,4,3,10,Loyal Customers,3,Loyal
2315,2022-10-12,1,401.83,812,1,1,2,4,Lost,2,Lost
2317,2024-03-03,2,772.96,304,3,2,3,8,Potential Loyalists,1,At-Risk
2318,2022-05-05,3,762.1500000000001,972,1,3,3,7,Cannot Lose Them,2,Lost
2319,2024-09-28,3,1364.78,95,4,3,5,12,Loyal Customers,3,Loyal
2320,2024-11-14,3,1907.05,48,5,3,5,13,Loyal Customers,3,Loyal
2321,2024-04-25,1,45.33,251,3,1,1,5,Hibernating,1,At-Risk
2322,2023-09-11,1,486.42,478,2,1,2,5,Hibernating,1,At-Risk
2323,2024-12-13,6,2048.74,19,5,5,5,15,champions,0,High Value
2324,2024-08-21,4,2128.36,133,4,4,5,13,champions,0,High Value
2325,2023-11-18,3,1517.18,410,2,3,5,10,At-Risk,4,Potential
2326,2022-08-26,2,739.33,859,1,2,3,6,Hibernating,2,Lost
2327,2023-02-15,1,107.38,686,1,1,1,3,Lost,2,Lost
2328,2024-04-10,2,449.37,266,3,2,2,7,Hibernating,1,At-Risk
2330,2023-02-24,1,251.81,677,1,1,1,3,Lost,2,Lost
2331,2024-03-22,2,949.25,285,3,2,4,9,Potential Loyalists,1,At-Risk
2332,2024-09-15,4,1121.12,108,4,4,4,12,champions,3,Loyal
2333,2024-06-10,3,523.46,205,3,3,2,8,Loyal Customers,3,Loyal
2334,2023-07-13,2,671.0,538,2,2,3,7,At-Risk,4,Potential
2335,2023-10-10,3,1105.01,449,2,3,4,9,At-Risk,4,Potential
2336,2023-09-14,3,811.27,475,2,3,3,8,At-Risk,4,Potential
2337,2024-02-12,3,1932.88,324,3,3,5,11,Loyal Customers,4,Potential
2338,2024-02-03,1,377.61,333,3,1,2,6,Hibernating,1,At-Risk
2339,2022-10-07,1,325.62,817,1,1,2,4,Lost,2,Lost
2340,2024-11-29,6,2163.53,33,5,5,5,15,champions,0,High Value
2341,2024-05-08,2,1104.19,238,3,2,4,9,Potential Loyalists,1,At-Risk
2342,2024-11-03,3,520.15,59,5,3,2,10,Loyal Customers,3,Loyal
2343,2023-07-06,2,581.89,545,2,2,3,7,At-Risk,4,Potential
2344,2024-08-08,3,1503.28,146,4,3,5,12,Loyal Customers,3,Loyal
2345,2024-10-23,3,735.65,70,5,3,3,11,Loyal Customers,3,Loyal
2346,2024-04-09,1,460.51,267,3,1,2,6,Hibernating,1,At-Risk
2347,2024-11-15,1,171.27,47,5,1,1,7,New Customers,1,At-Risk
2348,2024-01-07,4,1577.49,360,2,4,5,11,At-Risk,3,Loyal
2349,2024-04-26,3,608.33,250,3,3,3,9,Loyal Customers,3,Loyal
2350,2024-11-04,2,293.53,58,5,2,1,8,New Customers,1,At-Risk
2351,2024-11-24,2,409.02,38,5,2,2,9,New Customers,1,At-Risk
2352,2024-12-19,3,1657.54,13,5,3,5,13,Loyal Customers,3,Loyal
2353,2023-11-19,1,256.34,409,2,1,1,4,Hibernating,1,At-Risk
2354,2024-05-05,3,726.5,241,3,3,3,9,Loyal Customers,3,Loyal
2355,2023-12-21,2,375.16,377,2,2,2,6,At-Risk,1,At-Risk
2356,2024-07-22,3,1428.66,163,4,3,5,12,Loyal Customers,3,Loyal
2357,2024-05-07,3,745.99,239,3,3,3,9,Loyal Customers,3,Loyal
2358,2024-04-19,3,1949.65,257,3,3,5,11,Loyal Customers,3,Loyal
2359,2024-06-18,1,474.7,197,4,1,2,7,New Customers,1,At-Risk
2360,2022-11-01,3,597.78,792,1,3,3,7,Cannot Lose Them,4,Potential
2361,2024-07-02,1,207.62,183,4,1,1,6,New Customers,1,At-Risk
2363,2023-12-31,3,493.46,367,2,3,2,7,At-Risk,4,Potential
2364,2023-04-24,1,450.95,618,1,1,2,4,Lost,2,Lost
2365,2023-10-25,3,1207.74,434,2,3,4,9,At-Risk,4,Potential
2366,2023-08-23,1,935.53,497,2,1,4,7,Hibernating,4,Potential
2367,2022-08-17,2,1426.33,868,1,2,5,8,Hibernating,4,Potential
2368,2024-03-22,2,144.46,285,3,2,1,6,Hibernating,1,At-Risk
2369,2024-12-27,3,853.8000000000001,5,5,3,3,11,Loyal Customers,3,Loyal
2370,2024-12-25,4,1089.0500000000002,7,5,4,4,13,champions,3,Loyal
2371,2023-11-26,1,343.53,402,2,1,2,5,Hibernating,1,At-Risk
2372,2024-03-29,1,210.0,278,3,1,1,5,Hibernating,1,At-Risk
2373,2024-09-02,3,652.2900000000001,121,4,3,3,10,Loyal Customers,3,Loyal
2374,2024-08-06,2,288.84000000000003,148,4,2,1,7,New Customers,1,At-Risk
2375,2024-10-28,1,178.87,65,5,1,1,7,New Customers,1,At-Risk
2376,2022-11-15,1,322.24,778,1,1,2,4,Lost,2,Lost
2378,2023-05-19,1,290.34,593,2,1,1,4,Hibernating,2,Lost
2379,2024-03-20,2,491.94,287,3,2,2,7,Hibernating,1,At-Risk
2380,2024-06-22,2,366.66,193,4,2,2,8,New Customers,1,At-Risk
2381,2024-03-06,4,1285.63,301,3,4,4,11,Loyal Customers,3,Loyal
2382,2024-02-19,2,800.79,317,3,2,3,8,Potential Loyalists,1,At-Risk
2383,2024-11-24,1,243.74,38,5,1,1,7,New Customers,1,At-Risk
2384,2024-05-24,2,2347.01,222,3,2,5,10,Potential Loyalists,0,High Value
2385,2022-03-03,1,368.37,1035,1,1,2,4,Lost,2,Lost
2386,2023-06-06,3,1150.5,575,2,3,4,9,At-Risk,4,Potential
2387,2024-04-27,4,606.24,249,3,4,3,10,Loyal Customers,3,Loyal
2388,2024-09-11,2,455.96,112,4,2,2,8,New Customers,1,At-Risk
2389,2022-06-16,1,368.28,930,1,1,2,4,Lost,2,Lost
2390,2024-08-01,2,542.0899999999999,153,4,2,2,8,New Customers,1,At-Risk
2393,2024-08-16,1,149.31,138,4,1,1,6,New Customers,1,At-Risk
2394,2022-04-26,1,147.71,981,1,1,1,3,Lost,2,Lost
2395,2024-06-13,1,276.22,202,4,1,1,6,New Customers,1,At-Risk
2396,2023-06-06,1,171.52,575,2,1,1,4,Hibernating,2,Lost
2397,2023-07-21,3,1195.88,530,2,3,4,9,At-Risk,4,Potential
2398,2023-10-04,1,326.62,455,2,1,2,5,Hibernating,1,At-Risk
2399,2024-12-23,1,409.08,9,5,1,2,8,New Customers,1,At-Risk
2400,2024-04-20,4,1695.13,256,3,4,5,12,Loyal Customers,3,Loyal
2401,2022-10-12,1,182.55,812,1,1,1,3,Lost,2,Lost
2402,2023-06-04,1,146.63,577,2,1,1,4,Hibernating,2,Lost
2403,2024-06-20,3,560.78,195,4,3,2,9,Loyal Customers,3,Loyal
2404,2022-09-29,3,408.28,825,1,3,2,6,Hibernating,2,Lost
2406,2023-08-14,2,601.71,506,2,2,3,7,At-Risk,4,Potential
2407,2024-08-01,3,503.03,153,4,3,2,9,Loyal Customers,3,Loyal
2408,2024-10-22,2,638.19,71,5,2,3,10,New Customers,1,At-Risk
2409,2024-08-13,4,1135.83,141,4,4,4,12,champions,3,Loyal
2410,2024-10-31,3,473.26,62,5,3,2,10,Loyal Customers,3,Loyal
2411,2024-04-22,1,171.4,254,3,1,1,5,Hibernating,1,At-Risk
2412,2024-07-28,3,856.8199999999999,157,4,3,3,10,Loyal Customers,3,Loyal
2413,2024-03-16,1,178.43,291,3,1,1,5,Hibernating,1,At-Risk
2414,2024-09-21,3,1793.73,102,4,3,5,12,Loyal Customers,3,Loyal
2415,2024-04-19,2,322.27,257,3,2,2,7,Hibernating,1,At-Risk
2416,2024-10-04,7,1786.55,89,5,5,5,15,champions,0,High Value
2417,2023-11-10,3,840.23,418,2,3,3,8,At-Risk,4,Potential
2418,2024-10-14,3,605.8299999999999,79,5,3,3,11,Loyal Customers,3,Loyal
2419,2022-01-11,1,70.59,1086,1,1,1,3,Lost,2,Lost
2420,2023-01-24,1,87.83,708,1,1,1,3,Lost,2,Lost
2421,2024-10-05,3,1018.13,88,5,3,4,12,Loyal Customers,3,Loyal
2422,2024-09-03,8,2140.1,120,4,5,5,14,champions,0,High Value
2423,2022-07-26,2,331.05,890,1,2,2,5,Hibernating,2,Lost
2424,2024-04-13,2,464.2,263,3,2,2,7,Hibernating,1,At-Risk
2425,2023-11-17,4,2142.59,411,2,4,5,11,At-Risk,0,High Value
2426,2023-05-10,3,571.29,602,1,3,3,7,Cannot Lose Them,4,Potential
2427,2024-08-26,3,859.76,128,4,3,3,10,Loyal Customers,3,Loyal
2428,2023-07-22,3,2415.66,529,2,3,5,10,At-Risk,0,High Value
2429,2023-05-16,3,387.38,596,2,3,2,7,At-Risk,4,Potential
2430,2024-09-15,2,472.74,108,4,2,2,8,New Customers,1,At-Risk
2431,2022-06-04,2,540.23,942,1,2,2,5,Hibernating,2,Lost
2432,2024-12-06,6,1533.25,26,5,5,5,15,champions,0,High Value
2433,2023-12-09,3,1300.49,389,2,3,4,9,At-Risk,4,Potential
2434,2024-05-01,5,2066.52,245,3,5,5,13,Loyal Customers,0,High Value
2435,2022-05-05,1,1148.9,972,1,1,4,6,Lost,2,Lost
2436,2023-09-03,3,704.14,486,2,3,3,8,At-Risk,4,Potential
2437,2023-02-10,2,325.49,691,1,2,2,5,Hibernating,2,Lost
2438,2023-10-20,3,1811.58,439,2,3,5,10,At-Risk,4,Potential
2439,2024-12-03,1,423.16,29,5,1,2,8,New Customers,1,At-Risk
2440,2022-06-13,1,946.35,933,1,1,4,6,Lost,2,Lost
2442,2023-12-31,3,471.54,367,2,3,2,7,At-Risk,4,Potential
2443,2024-09-15,1,254.21,108,4,1,1,6,New Customers,1,At-Risk
2445,2023-08-01,5,5245.66,519,2,5,5,12,At-Risk,0,High Value
2447,2023-11-08,3,628.79,420,2,3,3,8,At-Risk,4,Potential
2448,2024-02-24,2,675.12,312,3,2,3,8,Potential Loyalists,1,At-Risk
2449,2024-06-11,4,1080.37,204,4,4,4,12,champions,3,Loyal
2450,2023-11-24,2,1221.59,404,2,2,4,8,At-Risk,4,Potential
2451,2024-10-05,5,1663.29,88,5,5,5,15,champions,0,High Value
2452,2024-02-19,4,733.56,317,3,4,3,10,Loyal Customers,3,Loyal
2453,2024-07-10,2,525.02,175,4,2,2,8,New Customers,1,At-Risk
2454,2024-12-26,3,317.15,6,5,3,1,9,Loyal Customers,3,Loyal
2455,2024-10-29,1,460.78,64,5,1,2,8,New Customers,1,At-Risk
2457,2022-01-08,1,69.01,1089,1,1,1,3,Lost,2,Lost
2458,2024-01-25,2,1010.76,342,3,2,4,9,Potential Loyalists,4,Potential
2459,2024-04-17,2,425.7000000000001,259,3,2,2,7,Hibernating,1,At-Risk
2460,2024-05-20,3,994.91,226,3,3,4,10,Loyal Customers,3,Loyal
2461,2024-11-17,1,204.4,45,5,1,1,7,New Customers,1,At-Risk
2462,2024-03-06,2,1276.78,301,3,2,4,9,Potential Loyalists,4,Potential
2463,2024-02-06,3,493.86,330,3,3,2,8,Loyal Customers,4,Potential
2465,2024-10-16,5,2418.33,77,5,5,5,15,champions,0,High Value
2466,2024-06-19,1,157.89,196,4,1,1,6,New Customers,1,At-Risk
2467,2024-12-24,3,965.2,8,5,3,4,12,Loyal Customers,3,Loyal
2468,2023-05-05,2,557.69,607,1,2,2,5,Hibernating,2,Lost
2470,2023-03-02,1,245.19,671,1,1,1,3,Lost,2,Lost
2471,2024-12-23,2,1157.01,9,5,2,4,11,New Customers,3,Loyal
2472,2024-08-07,7,2746.63,147,4,5,5,14,champions,0,High Value
2473,2024-12-11,1,109.33,21,5,1,1,7,New Customers,1,At-Risk
2474,2023-11-19,2,649.48,409,2,2,3,7,At-Risk,1,At-Risk
2475,2024-06-24,1,378.46,191,4,1,2,7,New Customers,1,At-Risk
2476,2024-06-10,2,147.64999999999998,205,3,2,1,6,Hibernating,1,At-Risk
2477,2024-06-08,2,410.61,207,3,2,2,7,Hibernating,1,At-Risk
2478,2022-03-21,2,508.94,1017,1,2,2,5,Hibernating,2,Lost
2479,2024-03-13,2,150.58,294,3,2,1,6,Hibernating,1,At-Risk
2480,2023-09-16,2,224.62,473,2,2,1,5,At-Risk,1,At-Risk
2481,2024-08-28,3,605.34,126,4,3,3,10,Loyal Customers,3,Loyal
2482,2024-06-09,3,679.66,206,3,3,3,9,Loyal Customers,3,Loyal
2483,2024-05-16,1,665.64,230,3,1,3,7,Hibernating,1,At-Risk
2484,2022-03-12,1,515.49,1026,1,1,2,4,Lost,2,Lost
2485,2024-12-17,3,566.87,15,5,3,2,10,Loyal Customers,3,Loyal
2486,2023-07-11,3,2907.16,540,2,3,5,10,At-Risk,0,High Value
2487,2024-12-04,2,261.07,28,5,2,1,8,New Customers,1,At-Risk
2488,2024-04-09,2,732.0699999999999,267,3,2,3,8,Potential Loyalists,1,At-Risk
2489,2024-04-24,4,1355.94,252,3,4,5,12,Loyal Customers,3,Loyal
2490,2022-09-23,1,621.94,831,1,1,3,5,Lost,2,Lost
2491,2023-11-25,3,1182.63,403,2,3,4,9,At-Risk,4,Potential
2493,2024-03-30,4,651.64,277,3,4,3,10,Loyal Customers,3,Loyal
2494,2024-05-01,1,285.85,245,3,1,1,5,Hibernating,1,At-Risk
2495,2023-04-04,1,430.13,638,1,1,2,4,Lost,2,Lost
2496,2023-10-17,1,82.23,442,2,1,1,4,Hibernating,1,At-Risk
2497,2022-07-10,1,355.52,906,1,1,2,4,Lost,2,Lost
2498,2023-09-13,1,48.7,476,2,1,1,4,Hibernating,1,At-Risk
2499,2022-10-27,1,144.28,797,1,1,1,3,Lost,2,Lost
2500,2022-11-19,2,254.67,774,1,2,1,4,Hibernating,2,Lost
2501,2024-03-08,3,1098.28,299,3,3,4,10,Loyal Customers,3,Loyal
2502,2024-07-19,1,201.66,166,4,1,1,6,New Customers,1,At-Risk
2503,2023-08-04,3,256.31,516,2,3,1,6,At-Risk,4,Potential
2504,2024-07-04,3,961.41,181,4,3,4,11,Loyal Customers,3,Loyal
2505,2024-08-26,5,688.79,128,4,5,3,12,Loyal Customers,3,Loyal
2506,2023-10-03,3,805.97,456,2,3,3,8,At-Risk,4,Potential
2507,2023-07-28,1,179.24,523,2,1,1,4,Hibernating,2,Lost
2508,2024-08-09,5,1243.93,145,4,5,4,13,champions,3,Loyal
2509,2024-12-24,3,2181.61,8,5,3,5,13,Loyal Customers,0,High Value
2510,2024-11-24,6,1176.61,38,5,5,4,14,champions,3,Loyal
2511,2024-07-01,6,1612.83,184,4,5,5,14,champions,0,High Value
2512,2024-09-26,6,1744.37,97,4,5,5,14,champions,0,High Value
2513,2024-01-06,6,4238.93,361,2,5,5,12,At-Risk,0,High Value
2514,2023-11-17,4,1186.77,411,2,4,4,10,At-Risk,4,Potential
2515,2024-02-28,2,1294.75,308,3,2,4,9,Potential Loyalists,4,Potential
2516,2024-11-24,3,1065.56,38,5,3,4,12,Loyal Customers,3,Loyal
2518,2024-07-14,2,274.44,171,4,2,1,7,New Customers,1,At-Risk
2519,2024-08-21,3,793.5,133,4,3,3,10,Loyal Customers,3,Loyal
2520,2023-05-17,1,2110.46,595,2,1,5,8,Hibernating,4,Potential
2521,2024-08-18,3,835.25,136,4,3,3,10,Loyal Customers,3,Loyal
2522,2024-02-14,2,753.3,322,3,2,3,8,Potential Loyalists,1,At-Risk
2523,2024-07-24,2,786.29,161,4,2,3,9,New Customers,1,At-Risk
2524,2024-09-28,5,1154.23,95,4,5,4,13,champions,3,Loyal
2525,2024-12-25,5,1910.12,7,5,5,5,15,champions,0,High Value
2526,2024-05-13,7,1936.33,233,3,5,5,13,Loyal Customers,0,High Value
2530,2024-07-03,3,1079.71,182,4,3,4,11,Loyal Customers,3,Loyal
2531,2024-12-01,1,179.52,31,5,1,1,7,New Customers,1,At-Risk
2532,2022-05-13,1,430.49,964,1,1,2,4,Lost,2,Lost
2533,2023-02-01,1,176.41,700,1,1,1,3,Lost,2,Lost
2534,2023-09-28,1,320.35,461,2,1,2,5,Hibernating,1,At-Risk
2535,2022-02-09,1,322.61,1057,1,1,2,4,Lost,2,Lost
2536,2024-12-17,4,917.77,15,5,4,4,13,champions,3,Loyal
2537,2023-11-29,2,501.39,399,2,2,2,6,At-Risk,1,At-Risk
2538,2023-01-31,2,724.86,701,1,2,3,6,Hibernating,2,Lost
2539,2022-10-03,1,214.93,821,1,1,1,3,Lost,2,Lost
2540,2023-12-08,2,425.61,390,2,2,2,6,At-Risk,1,At-Risk
2542,2024-08-26,6,746.47,128,4,5,3,12,Loyal Customers,3,Loyal
2543,2022-10-03,2,1437.34,821,1,2,5,8,Hibernating,4,Potential
2544,2024-12-18,2,1243.3000000000002,14,5,2,4,11,New Customers,3,Loyal
2545,2024-04-14,4,895.77,262,3,4,4,11,Loyal Customers,3,Loyal
2546,2023-09-05,2,118.82,484,2,2,1,5,At-Risk,1,At-Risk
2547,2024-12-15,2,393.76,17,5,2,2,9,New Customers,1,At-Risk
2548,2024-07-02,3,672.76,183,4,3,3,10,Loyal Customers,3,Loyal
2549,2023-10-26,2,1584.31,433,2,2,5,9,At-Risk,4,Potential
2550,2023-08-27,3,705.25,493,2,3,3,8,At-Risk,4,Potential
2551,2023-10-13,2,813.21,446,2,2,3,7,At-Risk,4,Potential
2552,2023-12-24,2,590.74,374,2,2,3,7,At-Risk,1,At-Risk
2553,2022-04-28,1,234.08,979,1,1,1,3,Lost,2,Lost
2554,2024-04-07,4,1073.83,269,3,4,4,11,Loyal Customers,3,Loyal
2555,2022-12-10,4,1308.57,753,1,4,4,9,Cannot Lose Them,4,Potential
2556,2023-05-18,1,132.37,594,2,1,1,4,Hibernating,2,Lost
2557,2024-01-14,2,362.28,353,3,2,2,7,Hibernating,1,At-Risk
2558,2023-06-30,4,1198.67,551,2,4,4,10,At-Risk,4,Potential
2559,2024-07-27,4,1879.7,158,4,4,5,13,champions,0,High Value
2560,2023-03-09,2,436.81,664,1,2,2,5,Hibernating,2,Lost
2561,2024-11-05,2,410.88,57,5,2,2,9,New Customers,1,At-Risk
2562,2023-10-26,2,294.01,433,2,2,1,5,At-Risk,1,At-Risk
2563,2023-06-21,3,2672.9300000000003,560,2,3,5,10,At-Risk,0,High Value
2564,2024-06-26,2,140.78,189,4,2,1,7,New Customers,1,At-Risk
2565,2024-07-30,4,1008.44,155,4,4,4,12,champions,3,Loyal
2567,2022-08-12,1,202.77,873,1,1,1,3,Lost,2,Lost
2568,2023-10-18,3,921.6,441,2,3,4,9,At-Risk,4,Potential
2569,2024-01-18,4,2709.57,349,3,4,5,12,Loyal Customers,0,High Value
2570,2023-01-20,1,141.55,712,1,1,1,3,Lost,2,Lost
2571,2024-03-08,2,747.0899999999999,299,3,2,3,8,Potential Loyalists,1,At-Risk
2572,2024-02-08,2,2421.74,328,3,2,5,10,Potential Loyalists,4,Potential
2573,2022-05-12,1,366.46,965,1,1,2,4,Lost,2,Lost
2574,2024-09-19,2,650.99,104,4,2,3,9,New Customers,1,At-Risk
2576,2024-09-06,3,594.51,117,4,3,3,10,Loyal Customers,3,Loyal
2577,2022-08-31,2,413.32,854,1,2,2,5,Hibernating,2,Lost
2578,2024-05-29,4,1107.01,217,3,4,4,11,Loyal Customers,3,Loyal
2579,2022-10-28,2,730.8,796,1,2,3,6,Hibernating,2,Lost
2580,2024-04-25,3,582.92,251,3,3,3,9,Loyal Customers,3,Loyal
2581,2024-11-29,1,137.04,33,5,1,1,7,New Customers,1,At-Risk
2582,2023-06-29,3,927.15,552,2,3,4,9,At-Risk,4,Potential
2583,2024-06-06,6,2241.12,209,3,5,5,13,Loyal Customers,0,High Value
2584,2023-03-07,2,428.91,666,1,2,2,5,Hibernating,2,Lost
2585,2024-11-13,3,1284.99,49,5,3,4,12,Loyal Customers,3,Loyal
2586,2022-08-07,1,212.61,878,1,1,1,3,Lost,2,Lost
2588,2024-12-29,4,1863.77,3,5,4,5,14,champions,0,High Value
2589,2024-09-14,2,1010.18,109,4,2,4,10,New Customers,1,At-Risk
2590,2023-03-29,3,1746.4100000000003,644,1,3,5,9,Cannot Lose Them,4,Potential
2591,2023-03-27,2,166.32,646,1,2,1,4,Hibernating,2,Lost
2592,2024-01-05,2,765.34,362,2,2,3,7,At-Risk,1,At-Risk
2593,2022-11-12,2,815.05,781,1,2,3,6,Hibernating,2,Lost
2594,2024-12-25,3,674.63,7,5,3,3,11,Loyal Customers,3,Loyal
2595,2023-01-07,1,289.55,725,1,1,1,3,Lost,2,Lost
2596,2022-01-03,1,264.07,1094,1,1,1,3,Lost,2,Lost
2597,2024-07-08,4,898.1,177,4,4,4,12,champions,3,Loyal
2598,2024-12-07,5,1551.88,25,5,5,5,15,champions,0,High Value
2599,2024-12-23,4,1490.39,9,5,4,5,14,champions,3,Loyal
2601,2024-09-27,2,412.8,96,4,2,2,8,New Customers,1,At-Risk
2602,2024-05-09,3,1025.85,237,3,3,4,10,Loyal Customers,3,Loyal
2604,2024-06-01,1,269.27,214,3,1,1,5,Hibernating,1,At-Risk
2605,2023-04-29,1,972.75,613,1,1,4,6,Lost,2,Lost
2606,2024-08-23,2,441.82,131,4,2,2,8,New Customers,1,At-Risk
2607,2024-10-11,4,1247.58,82,5,4,4,13,champions,3,Loyal
2608,2024-07-06,4,1370.86,179,4,4,5,13,champions,3,Loyal
2609,2023-03-09,2,1224.65,664,1,2,4,7,Hibernating,4,Potential
2610,2023-12-01,2,238.29,397,2,2,1,5,At-Risk,1,At-Risk
2611,2024-11-25,5,1243.04,37,5,5,4,14,champions,3,Loyal
2612,2024-09-09,2,369.6,114,4,2,2,8,New Customers,1,At-Risk
